32.2844,-86.992,al,sardis
32.3239,-86.8646,al,tyler
34.268,-85.862,al,collinsville
34.2588,-86.0306,al,crossville
34.3568,-85.9292,al,dawson
34.4368,-85.7124,al,fort payne
34.4898,-85.7657,al,fort payne
34.4373,-85.9288,al,fyffe
34.3592,-86.024,al,geraldine
34.4359,-86.04,al,groveoak
34.6186,-85.7274,al,henagar
34.7351,-85.6416,al,ider
34.5872,-85.5777,al,mentone
34.4989,-85.8446,al,rainsville
34.559,-85.7921,al,sylvania
34.5697,-85.6272,al,valley head
32.5056,-86.3322,al,coosada
32.6082,-86.3958,al,deatsville
32.6542,-86.0316,al,eclectic
32.5454,-86.3161,al,elmore
32.619,-85.9486,al,kent
32.4995,-86.3641,al,millbrook
32.551,-85.8978,al,tallassee
32.69,-86.2393,al,titus
32.5927,-86.2153,al,wetumpka
32.5622,-86.0994,al,wetumpka
31.1294,-87.0961,al,brewton
31.1052,-87.0722,al,brewton
31.0402,-87.2664,al,flomaton
31.0572,-87.4873,al,atmore
31.0238,-87.4939,al,atmore
31.0158,-87.4972,al,atmore
31.2202,-87.4619,al,huxford
34.048,-85.9246,al,gadsden
34.0143,-86.0066,al,gadsden
33.9845,-85.9077,al,gadsden
34.0217,-86.0495,al,gadsden
33.9352,-85.9576,al,gadsden
33.9318,-86.0898,al,rainbow city
33.8979,-86.0245,al,gadsden
34.071,-86.2096,al,altoona
34.0296,-86.0967,al,attalla
33.9976,-86.2346,al,gallant
34.0566,-86.2754,al,walnut grove
33.7008,-87.6897,al,bankston
33.6476,-87.9314,al,belk
33.6945,-87.6226,al,berry
33.6974,-87.8346,al,fayette
33.8896,-87.6964,al,glen allen
34.3417,-87.959,al,hodges
34.347,-87.7154,al,phil campbell
34.4513,-88.1129,al,red bay
34.4246,-87.8145,al,spruce pine
34.3712,-88.0774,al,vina
34.5066,-87.7257,al,russellville
34.4675,-87.6478,al,russellville
31.1732,-85.7933,al,bellwood
31.0132,-85.7456,al,black
31.1767,-85.8135,al,chancellor
31.1388,-85.9182,al,coffee springs
31.0414,-85.8847,al,geneva
31.086,-85.7192,al,hartford
31.1212,-85.5592,al,malvern
31.0956,-85.583,al,slocomb
31.1049,-86.0674,al,samson
32.7746,-88.0267,al,boligee
32.9137,-87.9925,al,clinton
32.8889,-87.9303,al,eutaw
32.9824,-87.7919,al,knoxville
32.9237,-88.0853,al,west greene
32.6108,-87.8441,al,forkland
32.8553,-87.7219,al,akron
32.9108,-87.5935,al,moundville
32.5298,-87.6985,al,gallion
32.7167,-87.5905,al,greensboro
32.5515,-87.5615,al,newbern
32.7578,-87.7402,al,sawyerville
31.5755,-85.279,al,abbeville
31.3534,-85.3323,al,headland
31.4403,-85.3287,al,newville
31.501,-85.1135,al,shorterville
31.1481,-85.3718,al,dothan
31.2232,-85.3905,al,dothan
31.2668,-85.3971,al,dothan
31.156,-85.3559,al,dothan
31.2197,-85.4828,al,dothan
31.1888,-85.2535,al,ashford
31.3352,-85.1455,al,columbia
31.0507,-85.3154,al,cottonwood
31.2025,-85.3014,al,cowarts
31.1002,-85.1234,al,gordon
31.1403,-85.1573,al,pansey
31.2656,-85.2544,al,webb
34.9446,-85.7277,al,bridgeport
34.6046,-85.9067,al,dutton
34.913,-86.1716,al,estillfork
34.8259,-85.9846,al,fackler
34.7955,-86.2743,al,hollytree
34.7304,-85.9532,al,hollywood
34.5001,-86.1353,al,langston
34.7031,-86.3068,al,paint rock
34.6809,-85.8478,al,pisgah
34.8713,-86.2513,al,princeton
34.7507,-86.1422,al,scottsboro
34.618,-86.0562,al,scottsboro
34.5433,-85.994,al,section
34.8769,-85.8508,al,stevenson
34.7632,-86.2295,al,trenton
34.6689,-86.2296,al,woodville
34.945,-85.6324,al,bryant
34.8076,-85.7084,al,flat rock
34.8391,-85.6196,al,higdon
33.5884,-86.9597,al,adamsville
33.4343,-87.1675,al,adger
33.5793,-86.6375,al,alton
33.409,-86.9475,al,bessemer
33.5446,-86.9292,al,bessemer
33.3224,-86.9657,al,bessemer
33.468,-87.0924,al,bessemer
33.6379,-86.9167,al,brookside
33.7026,-86.5997,al,clay
33.5589,-86.9294,al,docena
33.4654,-86.9564,al,dolomite
33.4735,-86.9183,al,fairfield
33.6017,-86.8265,al,fultondale
33.7189,-86.8225,al,gardendale
33.6539,-86.9803,al,graysville
33.7684,-86.8084,al,kimberly
33.5283,-86.5748,al,leeds
33.2845,-87.1024,al,mc calla
33.7392,-86.7726,al,morris
33.6768,-86.8717,al,mount olive
33.5363,-87.051,al,mulga
33.649,-86.7686,al,new castle
33.7387,-86.6461,al,palmerdale
33.7299,-86.6451,al,pinson
33.4883,-86.9766,al,pleasant grove
33.7111,-86.9759,al,sayre
33.4069,-86.8735,al,shannon
33.819,-86.7434,al,trafford
33.6339,-86.5981,al,trussville
33.8529,-86.8198,al,warrior
33.5446,-86.9292,al,watson
33.5207,-86.8025,al,birmingham
33.5207,-86.8025,al,birmingham
33.521,-86.8066,al,birmingham
33.5179,-86.8372,al,birmingham
33.4951,-86.8059,al,birmingham
33.5678,-86.7199,al,birmingham
33.5594,-86.8153,al,birmingham
33.4977,-86.8799,al,birmingham
33.4653,-86.8082,al,birmingham
33.5452,-86.6655,al,birmingham
33.4816,-86.859,al,birmingham
33.5409,-86.7495,al,birmingham
33.5066,-86.7428,al,birmingham
33.5554,-86.887,al,birmingham
33.6493,-86.7057,al,birmingham
33.4188,-86.7867,al,birmingham
33.5887,-86.765,al,birmingham
33.506,-86.893,al,birmingham
33.5446,-86.9292,al,birmingham
33.5446,-86.9292,al,birmingham
33.4523,-86.8935,al,birmingham
33.5219,-86.7666,al,birmingham
33.4995,-86.7268,al,birmingham
33.5191,-86.9342,al,birmingham
33.3967,-86.8346,al,birmingham
33.4558,-86.9118,al,birmingham
33.4629,-86.7904,al,birmingham
33.5446,-86.9292,al,birmingham
33.5446,-86.9292,al,birmingham
33.5062,-86.8003,al,birmingham
33.5378,-86.8068,al,birmingham
33.6328,-86.6493,al,birmingham
33.5446,-86.9292,al,birmingham
33.5207,-86.8025,al,birmingham
33.5446,-86.9292,al,birmingham
33.4459,-86.7502,al,birmingham
33.3538,-86.8254,al,birmingham
33.5207,-86.8025,al,birmingham
33.5207,-86.8025,al,birmingham
33.5446,-86.9292,al,birmingham
33.5446,-86.9292,al,birmingham
33.5446,-86.9292,al,birmingham
33.5446,-86.9292,al,birmingham
33.5446,-86.9292,al,birmingham
33.5446,-86.9292,al,birmingham
33.3729,-86.8531,al,birmingham
33.5446,-86.9292,al,birmingham
33.5207,-86.8025,al,birmingham
33.5446,-86.9292,al,birmingham
33.5207,-86.8025,al,birmingham
33.4458,-86.9285,al,birmingham
33.5446,-86.9292,al,birmingham
33.5207,-86.8025,al,birmingham
33.5207,-86.8025,al,birmingham
33.5446,-86.9292,al,birmingham
33.5446,-86.9292,al,birmingham
33.5207,-86.8025,al,birmingham
33.5446,-86.9292,al,birmingham
33.5446,-86.9292,al,birmingham
33.5446,-86.9292,al,birmingham
33.9429,-88.0157,al,beaverton
34.0282,-88.17,al,detroit
33.6153,-87.9948,al,kennedy
33.5401,-88.2,al,millport
33.8549,-88.1508,al,sulligent
33.7613,-88.0979,al,vernon
34.9424,-87.2734,al,anderson
34.9387,-87.7714,al,cloverdale
34.8305,-87.656,al,florence
34.87,-87.7069,al,florence
34.87,-87.7069,al,florence
34.8825,-87.7398,al,florence
34.9186,-87.6136,al,florence
34.9016,-87.5082,al,killen
34.9559,-87.3935,al,lexington
34.8495,-87.3237,al,rogersville
34.9357,-87.9624,al,waterloo
34.6719,-87.3143,al,courtland
34.6476,-87.1804,al,hillsboro
34.5058,-87.2224,al,moulton
34.4793,-87.4769,al,mount hope
34.6491,-87.4262,al,town creek
32.6454,-85.3783,al,opelika
32.5782,-85.349,al,opelika
32.6454,-85.3783,al,opelika
32.5768,-85.312,al,opelika
32.5475,-85.4682,al,auburn
32.6099,-85.4808,al,auburn
32.592,-85.5189,al,auburn
32.6024,-85.4873,al,auburn university
32.6043,-85.5933,al,loachapoka
32.5782,-85.349,al,valley
32.6212,-85.184,al,salem
32.5201,-85.1,al,smiths
32.7632,-85.5144,al,waverly
34.8036,-86.9707,al,athens
34.7749,-87.0305,al,athens
34.8317,-86.8867,al,athens
34.8474,-87.0607,al,athens
34.6568,-86.8792,al,belle mina
34.929,-86.9739,al,elkmont
34.9596,-87.1006,al,lester
34.6259,-86.8746,al,mooresville
34.6796,-86.9625,al,tanner
34.9804,-86.8346,al,ardmore
34.7731,-86.7928,al,capshaw
31.996,-86.5761,al,fort deposit
32.1957,-86.655,al,hayneville
32.0862,-86.488,al,letohatchee
32.2943,-86.6471,al,lowndesboro
32.2507,-85.7524,al,fort davis
32.3129,-85.8838,al,hardaway
32.3836,-85.9162,al,shorter
32.4316,-85.6861,al,tuskegee
32.4093,-85.738,al,tuskegee institute
32.4145,-85.7253,al,tuskegee institute
32.5437,-85.6871,al,notasulga
34.7167,-86.4687,al,brownsboro
34.714,-86.394,al,gurley
34.8273,-86.7499,al,harvest
34.9496,-86.5935,al,hazel green
